User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Orders,Amount,Product1,Cust_Address
2003675,Hawkins,G00193842,F,36-45,43,1,Andhra Pradesh,Southern,Construction,4,5902,NaN,NaN
2005922,O'Rourke,G00121342,F,55+,86,1,Uttar Pradesh,Central,Textile,2,5902,NaN,NaN
2004774,Bixby,G00296342,F,46-50,47,0,Madhya Pradesh,Central,Retail,1,5901,NaN,NaN
2003864,Blanton,G00085942,F,51-55,54,1,Maharashtra,Western,IT Sector,2,5901,NaN,NaN
2001204,Omkar,G00245642,M,26-35,34,1,Delhi,Central,IT Sector,2,5900,NaN,NaN
2000907,Guthrie,G00120942,M,46-50,47,0,Andhra Pradesh,Southern,Banking,4,5899,NaN,NaN
2001842,Ducich,G00119742,F,18-25,20,1,Andhra Pradesh,Southern,Aviation,4,5898,NaN,NaN
2004335,Aryan,G00054042,F,36-45,36,0,Himachal Pradesh,Northern,Aviation,1,5898,NaN,NaN
2004335,Aryan,G00054042,F,36-45,36,0,Uttar Pradesh,Central,Aviation,2,5898,NaN,NaN
2000291,Staebel,G00085442,F,36-45,40,0,Andhra Pradesh,Southern,Hospitality,2,5896,NaN,NaN
2001474,Folk,G00286342,F,26-35,30,0,Bihar,Eastern,Lawyer,4,5896,NaN,NaN
2004007,Shifley,G00307542,F,36-45,41,0,Madhya Pradesh,Central,Govt,2,5896,NaN,NaN
2000368,Olsen,G00355742,F,26-35,34,1,Maharashtra,Western,Aviation,3,5896,NaN,NaN
2000368,Olsen,G00355742,F,26-35,34,1,Maharashtra,Western,Aviation,4,5896,NaN,NaN
2002446,Stobb,G00313242,F,18-25,25,0,Rajasthan,Northern,Healthcare,2,5895,NaN,NaN
2005862,Hallsten,G00270942,M,26-35,35,1,Uttar Pradesh,Central,Aviation,1,5895,NaN,NaN
2004026,Troy,G00359242,F,26-35,28,0,Madhya Pradesh,Central,IT Sector,3,5892,NaN,NaN
2001790,Hemangi,G00128942,F,26-35,33,1,Punjab,Northern,Aviation,1,5892,NaN,NaN
2002929,Bhutekar,G00121642,F,18-25,21,1,Himachal Pradesh,Northern,Retail,2,5891,NaN,NaN
2000737,Steven,G00153742,F,0-17,14,0,Madhya Pradesh,Central,Construction,4,5891,NaN,NaN
2002929,Bhutekar,G00121642,F,18-25,21,1,Uttar Pradesh,Central,Retail,2,5891,NaN,NaN
2002116,Stuti,G00166242,F,18-25,24,1,Kerala,Southern,Aviation,4,5890,NaN,NaN
2002156,Granlund,G00121042,F,18-25,22,0,Uttar Pradesh,Central,Govt,4,5890,NaN,NaN
2005131,Snel,G00192842,M,26-35,33,0,Bihar,Eastern,Healthcare,4,5889,NaN,NaN
2005070,Chandni,G00032842,F,26-35,26,0,Madhya Pradesh,Central,Govt,4,5888,NaN,NaN
2001470,Abhijeet,G00060942,F,18-25,23,1,Maharashtra,Western,Banking,4,5888,NaN,NaN
2005327,Monton,G00272642,F,26-35,32,1,Uttar Pradesh,Central,IT Sector,3,5887,NaN,NaN
2004239,Shillingsburg,G00357242,F,51-55,52,0,Karnataka,Southern,Automobile,1,5886,NaN,NaN
2004708,Southworth,G00273742,F,26-35,33,0,Punjab,Northern,Healthcare,2,5884,NaN,NaN
2004140,Bertelson,G00302042,F,26-35,29,1,Kerala,Southern,Aviation,4,5883,NaN,NaN
2004808,Anthony,G00250942,F,36-45,43,0,Andhra Pradesh,Southern,Aviation,1,5882,NaN,NaN
2004589,Dunbar,G00212942,F,26-35,35,1,Haryana,Northern,IT Sector,4,5880,NaN,NaN
2000090,Rittenbach,G00303342,F,55+,68,0,Kerala,Southern,Banking,1,5878,NaN,NaN
2004943,Grady,G00060642,M,51-55,53,1,Andhra Pradesh,Southern,Media,1,5877,NaN,NaN
2002676,Jitesh,G00252742,F,55+,83,1,Andhra Pradesh,Southern,Banking,1,5877,NaN,NaN
2001694,Pryor,G00235342,F,26-35,27,0,Punjab,Northern,IT Sector,4,5877,NaN,NaN
2001655,Sheri,G00158542,F,18-25,25,1,Himachal Pradesh,Northern,Healthcare,2,5876,NaN,NaN
2003569,Badders,G00243342,M,18-25,19,0,Kerala,Southern,Aviation,2,5876,NaN,NaN
2003411,Gastineau,G00238442,F,18-25,22,0,Rajasthan,Northern,IT Sector,4,5876,NaN,NaN
2001699,Bhavna,G00284742,M,26-35,33,1,Uttar Pradesh,Central,Media,2,5876,NaN,NaN
2002374,Devendra,G00000342,F,26-35,31,0,Andhra Pradesh,Southern,IT Sector,3,5875,NaN,NaN
2001152,Madan Mohan,G00361842,F,18-25,23,1,Haryana,Northern,Food Processing,3,5875,NaN,NaN
2005553,Butterfield,G00015942,F,36-45,42,1,Madhya Pradesh,Central,Healthcare,3,5875,NaN,NaN
2001364,D'Ascenzo,G00198042,M,46-50,47,0,Madhya Pradesh,Central,Aviation,1,5875,NaN,NaN
2000157,Michelle,G00210942,F,36-45,39,0,Uttar Pradesh,Central,Construction,2,5875,NaN,NaN
2000601,Knudson,G00222442,M,18-25,19,0,Maharashtra,Western,Hospitality,2,5873,NaN,NaN
2001304,Raymond,G00332242,F,26-35,30,0,Himachal Pradesh,Northern,Retail,4,5872,NaN,NaN
2000357,liebe,G00120642,F,18-25,20,1,Haryana,Northern,Automobile,3,5871,NaN,NaN
2001383,Jacobs,G00024242,M,26-35,31,0,Jharkhand,Eastern,Chemical,1,5871,NaN,NaN
2004892,Staebel,G00280142,F,26-35,31,1,Jharkhand,Eastern,IT Sector,1,5871,NaN,NaN
2004831,Boyes,G00323942,M,26-35,30,1,Karnataka,Southern,Govt,2,5871,NaN,NaN
2001426,Sandra,G00354342,F,18-25,18,1,Uttarakhand,Central,Lawyer,3,5871,NaN,NaN
2000658,Williams,G00001942,M,26-35,35,1,Madhya Pradesh,Central,Textile,3,5870,NaN,NaN
2002232,Hitika,G00085442,F,26-35,30,1,Uttar Pradesh,Central,Aviation,3,5869,NaN,NaN
2002840,Justin,G00334242,F,26-35,35,1,Madhya Pradesh,Central,Healthcare,1,5868,NaN,NaN
2001154,Ashmeet,G0096842,F,0-17,13,1,Gujarat,Western,IT Sector,3,5865,NaN,NaN
2003527,Manisha,G00216342,M,26-35,28,0,Madhya Pradesh,Central,Hospitality,2,5865,NaN,NaN
2003072,Sandeep,G0095042,F,51-55,55,1,Punjab,Northern,Aviation,4,5864,NaN,NaN
2004591,Christensen,G00278042,F,26-35,26,1,Andhra Pradesh,Southern,Govt,2,5863,NaN,NaN
2003735,Soodesh,G00102442,F,26-35,32,1,Maharashtra,Western,Food Processing,1,5863,NaN,NaN
2003888,Beth,G00114042,F,46-50,47,0,Uttar Pradesh,Central,IT Sector,2,5863,NaN,NaN
2000655,Reiten,G00157542,M,26-35,33,0,Himachal Pradesh,Northern,Retail,2,5862,NaN,NaN
2004916,Jeremy,G00220342,F,18-25,23,0,Karnataka,Southern,Lawyer,2,5861,NaN,NaN
2002266,Neoma,G00046142,M,51-55,52,1,Karnataka,Southern,Banking,4,5861,NaN,NaN
2005256,Grant,G00315742,F,26-35,30,0,Andhra Pradesh,Southern,Govt,1,5859,NaN,NaN
2002030,Mitchum,G00111542,F,26-35,26,0,Haryana,Northern,Automobile,1,5859,NaN,NaN
2000925,Davis,G00102642,M,36-45,37,0,Madhya Pradesh,Central,Construction,2,5858,NaN,NaN
2003910,Rohan,G00086242,F,26-35,29,0,Rajasthan,Northern,Aviation,3,5858,NaN,NaN
2001021,Pradeep,G00085042,F,36-45,41,0,Delhi,Central,Textile,3,5857,NaN,NaN
2001760,Madhulika,G00117442,M,26-35,35,0,Karnataka,Southern,Chemical,2,5856,NaN,NaN
2002348,Noopur,G00113142,F,51-55,54,1,Maharashtra,Western,Hospitality,3,5855,NaN,NaN
2003080,Yash,G00121342,F,26-35,26,0,Andhra Pradesh,Southern,Retail,2,5854,NaN,NaN
2003230,Neha,G00335442,F,36-45,39,1,Punjab,Northern,Textile,1,5853,NaN,NaN
2004353,Triggs,G00352742,F,26-35,26,0,Uttarakhand,Central,Retail,4,5853,NaN,NaN
2004375,Magdelene,G00276642,M,26-35,30,1,Jharkhand,Eastern,Govt,2,5852,NaN,NaN
2003412,Apsingekar,G00303342,F,26-35,34,0,Gujarat,Western,Aviation,1,5850,NaN,NaN
2000885,Kasheen,G00023342,F,36-45,39,0,Uttar Pradesh,Central,Aviation,2,5850,NaN,NaN
2003041,Mitali,G00328142,F,26-35,30,0,Gujarat,Western,IT Sector,2,5849,NaN,NaN
2003475,Cousins,G00103242,F,26-35,32,1,Uttar Pradesh,Central,Construction,1,5849,NaN,NaN
2000957,Goldenen,G00157542,F,36-45,36,1,Uttar Pradesh,Central,Banking,3,5849,NaN,NaN
2004682,Vishakha,G00241942,F,26-35,32,0,Himachal Pradesh,Northern,IT Sector,1,5848,NaN,NaN
2002507,Lakshmi,G00118042,F,26-35,32,1,Jharkhand,Eastern,IT Sector,1,5848,NaN,NaN
2005955,Diwakar,G00048742,M,26-35,28,0,Uttar Pradesh,Central,Aviation,2,5848,NaN,NaN
2003706,Gerbode,G00145042,F,26-35,30,0,Andhra Pradesh,Southern,Hospitality,2,5847,NaN,NaN
2003422,Grayson,G00251942,F,26-35,31,1,Maharashtra,Western,Govt,4,5847,NaN,NaN
2004522,Jaydeep,G00346142,F,46-50,48,0,Andhra Pradesh,Southern,Media,1,5846,NaN,NaN
2001050,Nishant,G00303142,M,26-35,28,1,Delhi,Central,Lawyer,2,5845,NaN,NaN
2000533,Akash,G00114442,F,26-35,33,0,Kerala,Southern,Hospitality,4,5845,NaN,NaN
2004334,Akash,G00112542,F,26-35,30,0,Maharashtra,Western,Aviation,1,5845,NaN,NaN
2004334,Akash,G00112542,F,26-35,30,0,Maharashtra,Western,Aviation,3,5845,NaN,NaN
2004425,Indulekha,G00017242,F,36-45,41,1,Maharashtra,Western,Retail,4,5845,NaN,NaN
2000533,Akash,G00114442,F,26-35,33,0,Rajasthan,Northern,Hospitality,3,5845,NaN,NaN
2000533,Akash,G00285642,F,26-35,27,1,Punjab,Northern,Construction,4,5844,NaN,NaN
2003300,Hawley,G00186042,F,36-45,38,1,Uttar Pradesh,Central,Chemical,2,5844,NaN,NaN
2001696,Brumfield,G00145942,F,36-45,40,1,Jharkhand,Eastern,Healthcare,1,5843,NaN,NaN
2000881,Beeghly,G00130342,F,18-25,18,1,Punjab,Northern,Govt,1,5843,NaN,NaN
2002445,Shiva,G00304442,F,26-35,29,0,Punjab,Northern,Govt,2,5843,NaN,NaN
2001317,Nikhil,G00062842,F,46-50,47,0,Himachal Pradesh,Northern,IT Sector,2,5842,NaN,NaN
2001317,Nikhil,G00062842,F,46-50,47,0,Uttar Pradesh,Central,IT Sector,4,5842,NaN,NaN
2004114,Pratiksha,G00113242,F,36-45,36,0,Andhra Pradesh,Southern,Banking,4,5840,NaN,NaN
2005034,Barry,G00173042,M,26-35,30,1,Delhi,Central,Aviation,2,5840,NaN,NaN
2002196,Reiten,G00029242,F,26-35,32,1,Himachal Pradesh,Northern,Healthcare,1,5839,NaN,NaN
2003884,Catlett,G00003442,F,18-25,20,0,Kerala,Southern,Retail,3,5835,NaN,NaN
2003884,Catlett,G00003442,F,18-25,20,0,Maharashtra,Western,Retail,4,5835,NaN,NaN
2002997,Arthur,G00036442,M,36-45,39,0,Delhi,Central,Aviation,1,5834,NaN,NaN
2001883,Praneet,G00104242,M,51-55,55,1,Delhi,Central,Retail,3,5831,NaN,NaN
2005751,Eugene,G00005942,M,0-17,17,1,Maharashtra,Western,Construction,1,5830,NaN,NaN
2004310,Shaun,G00137542,F,26-35,28,0,Delhi,Central,Construction,2,5829,NaN,NaN
2004310,Shaun,G00137542,F,26-35,28,0,Rajasthan,Northern,Construction,4,5829,NaN,NaN
2005636,Tran,G00319042,F,26-35,28,0,Bihar,Eastern,Chemical,1,5828,NaN,NaN
2002918,Neoma,G00102342,F,26-35,32,1,Himachal Pradesh,Northern,Media,4,5828,NaN,NaN
2001650,Gnade,G00155642,F,26-35,29,1,Uttar Pradesh,Central,Aviation,2,5828,NaN,NaN
2003769,Berenike,G00277642,F,26-35,26,1,Uttar Pradesh,Central,Automobile,2,5826,NaN,NaN
2005083,Laura,G00058442,F,26-35,30,0,Uttarakhand,Central,Banking,3,5825,NaN,NaN
2002206,Irene,G00139942,M,46-50,47,0,Gujarat,Western,Retail,4,5823,NaN,NaN
2002304,Yoseph,G00204742,F,46-50,46,1,Kerala,Southern,Banking,4,5823,NaN,NaN
2005567,Bobby,G00271542,F,51-55,55,1,Andhra Pradesh,Southern,Hospitality,2,5822,NaN,NaN
2002872,Girase,G00083942,F,26-35,28,0,Delhi,Central,Healthcare,3,5822,NaN,NaN
2004562,Burns,G00319842,F,36-45,36,0,Gujarat,Western,Healthcare,1,5821,NaN,NaN
2004562,Burns,G00319842,F,36-45,36,0,Gujarat,Western,Healthcare,3,5821,NaN,NaN
2001694,Pryor,G00151742,F,26-35,31,1,Maharashtra,Western,Govt,1,5821,NaN,NaN
2004022,Seth,G00126142,F,36-45,37,0,Punjab,Northern,Textile,2,5821,NaN,NaN
2003727,Baird,G00228342,F,36-45,45,0,Jharkhand,Eastern,Aviation,2,5819,NaN,NaN
2004428,Corey,G00150942,F,26-35,33,1,Kerala,Southern,Chemical,3,5819,NaN,NaN
2002004,Kirkland,G00028042,F,26-35,30,0,Karnataka,Southern,Healthcare,4,5757,NaN,NaN
2003778,Dickinson,G00214342,F,26-35,32,0,Andhra Pradesh,Southern,Healthcare,4,5738,NaN,NaN
2003892,Christy,G00199442,M,26-35,35,0,Madhya Pradesh,Central,Lawyer,2,5717,NaN,NaN
2000563,Rosenberg,G00233842,F,26-35,29,0,Haryana,Northern,Retail,1,5707,NaN,NaN
2000728,Breyer,G00205642,F,26-35,29,0,Andhra Pradesh,Southern,Healthcare,4,5680,NaN,NaN
2000544,Kanak,G00117142,F,36-45,36,0,Karnataka,Southern,Healthcare,4,5665,NaN,NaN
2004522,Jaydeep,G00113142,F,46-50,49,0,Uttar Pradesh,Central,Hospitality,4,5651,NaN,NaN
2005733,Grinstein,G00183342,F,26-35,30,0,Andhra Pradesh,Southern,IT Sector,4,5619,NaN,NaN
2004708,Southworth,G00187942,M,26-35,32,1,Rajasthan,Northern,Aviation,1,5541,NaN,NaN
2001607,Kampe,G00225042,F,46-50,50,0,Uttar Pradesh,Central,Banking,1,5530,NaN,NaN
2001804,Ishit,G00093242,F,26-35,35,0,Haryana,Northern,Retail,3,5526,NaN,NaN
2000307,Andreada,G00308242,F,51-55,55,1,Maharashtra,Western,Healthcare,3,5514,NaN,NaN
2002056,Ankur,G00184242,F,26-35,30,1,Haryana,Northern,Automobile,1,5511,NaN,NaN
2005604,Schwartz,G00151742,F,36-45,36,0,Himachal Pradesh,Northern,Healthcare,3,5504,NaN,NaN
2002777,Overfelt,G00174042,F,18-25,19,0,Karnataka,Southern,Retail,2,5499,NaN,NaN
2001912,Hazel,G00115942,F,26-35,27,0,Andhra Pradesh,Southern,IT Sector,1,5481,NaN,NaN
2004251,Reed,G00110742,F,46-50,48,0,Himachal Pradesh,Northern,Lawyer,2,5481,NaN,NaN
2005350,Coram,G00121342,F,18-25,23,0,Karnataka,Southern,IT Sector,1,5481,NaN,NaN
2005720,Stewart,G00313842,M,26-35,31,1,Karnataka,Southern,IT Sector,1,5481,NaN,NaN
2001197,O'Briant,G00365242,F,36-45,45,0,Karnataka,Southern,Aviation,1,5481,NaN,NaN
2004593,Barcio,G00024342,M,46-50,49,1,Himachal Pradesh,Northern,Automobile,4,5480,NaN,NaN
2000749,Flanagan,G00199442,F,36-45,40,0,Karnataka,Southern,Healthcare,2,5480,NaN,NaN
2004153,Heidel,G00145042,F,51-55,55,0,Gujarat,Western,Hospitality,4,5479,NaN,NaN
2003745,Shivani,G0094142,M,26-35,27,0,Karnataka,Southern,Govt,3,5479,NaN,NaN
2003601,O'Carroll,G00325742,M,36-45,42,1,Uttarakhand,Central,Lawyer,1,5479,NaN,NaN
2002459,Barnes,G00030942,F,51-55,54,0,Himachal Pradesh,Northern,Aviation,3,5478,NaN,NaN
2003690,Fein,G00003942,F,18-25,20,1,Andhra Pradesh,Southern,IT Sector,1,5477,NaN,NaN
2003622,Candace,G00111742,F,18-25,25,0,Uttar Pradesh,Central,IT Sector,1,5477,NaN,NaN
2003075,Duane,G00157342,M,26-35,35,1,Kerala,Southern,Hospitality,3,5476,NaN,NaN
2003679,Epp,G00182742,F,26-35,27,0,Uttar Pradesh,Central,Media,4,5475,NaN,NaN
2004387,Clasen,G00070042,M,18-25,25,0,Delhi,Central,Govt,2,5474,NaN,NaN
2000409,Melton,G00279542,F,18-25,21,0,Himachal Pradesh,Northern,Textile,3,5474,NaN,NaN
2006036,Halladay,G00221542,M,26-35,27,1,Rajasthan,Northern,Healthcare,4,5474,NaN,NaN
2001891,Akin,G00251842,F,46-50,50,1,Uttarakhand,Central,Hospitality,2,5474,NaN,NaN
2004675,Barnett,G00220142,M,18-25,25,0,Maharashtra,Western,IT Sector,2,5473,NaN,NaN
2003474,Dartt,G00265242,F,36-45,42,1,Jharkhand,Eastern,IT Sector,1,5472,NaN,NaN
2006036,Halladay,G00240142,M,26-35,30,0,Delhi,Central,Aviation,4,5470,NaN,NaN
2003860,Anchal,G00273442,F,46-50,46,1,Andhra Pradesh,Southern,Chemical,1,5469,NaN,NaN
2001543,Ankur,G00208342,F,26-35,27,1,Himachal Pradesh,Northern,Aviation,2,5469,NaN,NaN
2000533,Akash,G00206042,F,26-35,32,0,Andhra Pradesh,Southern,Aviation,2,5468,NaN,NaN
2004610,Aryan,G00118742,M,26-35,32,1,Delhi,Central,Retail,1,5467,NaN,NaN
2005328,Williams,G00287442,M,26-35,27,1,Uttar Pradesh,Central,Food Processing,1,5467,NaN,NaN
2003897,Gayman,G00113642,F,55+,73,0,Maharashtra,Western,Govt,4,5466,NaN,NaN
2002468,Apoorv,G00114942,F,51-55,51,0,Maharashtra,Western,Food Processing,3,5465,NaN,NaN
2001546,Christopher,G00325742,M,26-35,28,0,Uttar Pradesh,Central,Aviation,4,5465,NaN,NaN
2001051,Aastha,G00130642,M,26-35,35,1,Delhi,Central,Aviation,1,5464,NaN,NaN
2004425,Indulekha,G00240142,F,36-45,40,1,Maharashtra,Western,IT Sector,4,5464,NaN,NaN
2003148,Kendrick,G00331942,F,18-25,25,1,Gujarat,Western,Govt,1,5463,NaN,NaN
2002913,Schild,G00209842,M,36-45,45,0,Jharkhand,Eastern,Aviation,3,5463,NaN,NaN
2005039,Lampkin,G0098842,M,36-45,38,0,Maharashtra,Western,IT Sector,1,5463,NaN,NaN
2000515,DeCherney,G00043342,F,26-35,29,1,Uttar Pradesh,Central,Healthcare,3,5463,NaN,NaN
2002515,Roach,G00030842,F,46-50,46,0,Bihar,Eastern,Media,3,5462,NaN,NaN
2000855,Sung,G00273542,M,18-25,18,1,Madhya Pradesh,Central,Textile,3,5461,NaN,NaN
2003364,Nat,G00157542,F,55+,89,0,Telangana,Southern,Textile,4,5461,NaN,NaN
2001845,Ralph,G00007942,F,26-35,32,0,Uttar Pradesh,Central,Chemical,2,5461,NaN,NaN
2001703,Prescott,G00145442,F,18-25,18,0,Himachal Pradesh,Northern,Chemical,2,5460,NaN,NaN
2003620,Catini,G00014542,F,26-35,26,1,Uttar Pradesh,Central,Media,1,5460,NaN,NaN
2005568,Sorensen,G00065042,F,18-25,22,0,Madhya Pradesh,Central,IT Sector,3,5459,NaN,NaN
2000554,Vivian,G00270242,M,26-35,26,0,Rajasthan,Northern,Healthcare,3,5459,NaN,NaN
2004217,Noonan,G00312842,F,18-25,19,0,Gujarat,Western,IT Sector,2,5458,NaN,NaN
2002124,Linda,G00180742,F,26-35,31,1,Haryana,Northern,Food Processing,1,5457,NaN,NaN
2004475,Jordon,G00146142,F,18-25,20,1,Jharkhand,Eastern,Chemical,2,5457,NaN,NaN
2004345,Duhita,G00101942,M,26-35,32,1,Madhya Pradesh,Central,IT Sector,2,5457,NaN,NaN
2002008,Shonely,G0094542,F,36-45,45,0,Himachal Pradesh,Northern,IT Sector,4,5456,NaN,NaN
2001768,Voltz,G00109742,F,46-50,49,0,Karnataka,Southern,IT Sector,3,5456,NaN,NaN
2000461,Connell,G00261542,F,51-55,51,0,Uttar Pradesh,Central,Hospitality,3,5456,NaN,NaN
2002665,Champaklata,G00166142,F,36-45,44,0,Bihar,Eastern,Construction,2,5455,NaN,NaN
2001522,Sue,G00025442,F,36-45,38,0,Karnataka,Southern,Aviation,3,5455,NaN,NaN
2003202,Cyma,G00010742,M,18-25,25,0,Haryana,Northern,Media,3,5453,NaN,NaN
2002583,Ruben,G00289942,F,36-45,38,1,Kerala,Southern,IT Sector,4,5453,NaN,NaN
2005352,Aditi,G00058242,M,36-45,41,1,Uttar Pradesh,Central,Food Processing,1,5452,NaN,NaN
2004245,McCarthy,G00246342,M,51-55,54,1,Bihar,Eastern,Healthcare,4,5451,NaN,NaN
2005167,Ward,G00114342,F,18-25,25,0,Kerala,Southern,Media,3,5451,NaN,NaN
2003122,Aman,G00294842,M,26-35,32,1,Delhi,Central,Chemical,1,5450,NaN,NaN
2003983,Jonathan,G00173042,F,26-35,30,0,Gujarat,Western,Hospitality,4,5450,NaN,NaN
2001624,Hightower,G00298942,F,26-35,34,0,Gujarat,Western,IT Sector,2,5450,NaN,NaN
2001164,Katrina,G00216842,M,26-35,30,1,Maharashtra,Western,Chemical,4,5450,NaN,NaN
2002860,Chad,G00028842,F,36-45,39,1,Uttar Pradesh,Central,Automobile,1,5450,NaN,NaN
2003852,Weien,G00086342,F,51-55,54,1,Kerala,Southern,Textile,4,5449,NaN,NaN
2001322,Apsingekar,G00298242,M,55+,79,0,Kerala,Southern,Construction,4,5449,NaN,NaN
2001244,Collins,G00345842,F,26-35,30,1,Maharashtra,Western,Banking,2,5448,NaN,NaN
2005758,Kotsonis,G00201442,M,51-55,51,1,Himachal Pradesh,Northern,Agriculture,4,5446,NaN,NaN
2001274,Quincy,G00176242,F,46-50,48,0,Uttar Pradesh,Central,Aviation,1,5446,NaN,NaN
2005098,Saloni,G00256042,F,51-55,54,0,Uttarakhand,Central,Aviation,2,5446,NaN,NaN
2001117,Helen,G00029542,F,18-25,23,1,Kerala,Southern,Construction,4,5445,NaN,NaN
2002020,Norris,G00255942,F,26-35,26,0,Madhya Pradesh,Central,Banking,4,5445,NaN,NaN
2005716,Wallace,G00102642,F,0-17,15,0,Uttar Pradesh,Central,Aviation,1,5445,NaN,NaN
2005963,Sunley,G00160942,F,26-35,29,0,Uttar Pradesh,Central,Chemical,3,5445,NaN,NaN
2000075,Ted,G00194442,M,0-17,15,0,Karnataka,Southern,Media,1,5444,NaN,NaN
2000462,Holt,G00113642,F,18-25,21,1,Kerala,Southern,Automobile,3,5444,NaN,NaN
2003589,Atkinson,G00000142,M,46-50,46,0,Uttar Pradesh,Central,Textile,3,5444,NaN,NaN
2001261,Schmidt,G00117842,M,18-25,22,0,Himachal Pradesh,Northern,Healthcare,2,5443,NaN,NaN
2001264,McGuire,G00318742,F,26-35,33,1,Himachal Pradesh,Northern,Agriculture,3,5443,NaN,NaN
2001485,Neil,G00211142,M,26-35,33,1,Karnataka,Southern,Aviation,2,5443,NaN,NaN
2002063,Shreyshi,G00171642,F,26-35,31,0,Maharashtra,Western,Agriculture,1,5443,NaN,NaN
2004386,Kiran,G00052942,F,26-35,34,1,Rajasthan,Northern,Textile,1,5443,NaN,NaN
2002559,Riya,G00111642,F,18-25,20,1,Himachal Pradesh,Northern,Govt,3,5442,NaN,NaN
2003592,Hooks,G00177942,M,55+,56,0,Karnataka,Southern,Construction,1,5442,NaN,NaN
2000065,Krohn,G00293242,F,36-45,45,0,Kerala,Southern,Hospitality,3,5442,NaN,NaN
2005894,Huthwaite,G00004742,F,36-45,43,1,Jharkhand,Eastern,Banking,2,5441,NaN,NaN
2004076,Crebassa,G00151742,F,26-35,35,1,Kerala,Southern,Agriculture,2,5441,NaN,NaN
2001021,Pradeep,G00109742,F,36-45,45,0,Delhi,Central,Chemical,3,5440,NaN,NaN
2003997,Kunst,G00136542,F,36-45,37,0,Karnataka,Southern,Construction,4,5440,NaN,NaN
2004476,Grayson,G00249642,F,46-50,47,0,Maharashtra,Western,IT Sector,2,5440,NaN,NaN
2004979,Kennedy,G00174442,F,36-45,38,0,Telangana,Southern,IT Sector,3,5440,NaN,NaN
2004312,Eaton,G00231942,M,26-35,30,0,Uttar Pradesh,Central,Chemical,2,5439,NaN,NaN
2003792,Geetanjali,G00367042,F,26-35,28,1,Karnataka,Southern,Healthcare,4,5438,NaN,NaN
2003438,Guy,G00034742,M,26-35,31,0,Uttar Pradesh,Central,Construction,1,5438,NaN,NaN
2003438,Guy,G00034742,M,26-35,31,0,Uttar Pradesh,Central,Construction,4,5438,NaN,NaN
2004156,Christine,G00118542,F,55+,58,1,Uttar Pradesh,Central,Healthcare,1,5438,NaN,NaN
2000175,Delfina,G00063042,M,26-35,27,1,Karnataka,Southern,Retail,2,5437,NaN,NaN
2002092,Shivangi,G00246842,F,55+,90,0,Andhra Pradesh,Southern,IT Sector,1,5436,NaN,NaN
2003476,Lalita,G0096942,F,51-55,53,0,Himachal Pradesh,Northern,Food Processing,4,5436,NaN,NaN
2002886,Gainer,G00165642,F,18-25,25,0,Kerala,Southern,IT Sector,4,5436,NaN,NaN
2004887,Aleksandra,G00182442,F,18-25,24,0,Uttar Pradesh,Central,Retail,2,5436,NaN,NaN
2001158,Goldenen,G00145842,M,36-45,45,1,Andhra Pradesh,Southern,Food Processing,4,5435,NaN,NaN
2002703,Linda,G00174942,F,36-45,36,1,Bihar,Eastern,Lawyer,3,5435,NaN,NaN
2006009,Aditya,G00157542,M,26-35,27,0,Delhi,Central,Automobile,2,5435,NaN,NaN
2005838,Bensley,G00289042,M,46-50,47,1,Gujarat,Western,Govt,4,5435,NaN,NaN
2003823,Denise,G00233442,F,55+,59,0,Himachal Pradesh,Northern,Banking,1,5435,NaN,NaN
2003558,Irene,G00057942,F,18-25,25,1,Uttar Pradesh,Central,Banking,2,5435,NaN,NaN
2005526,Black,G00188742,M,36-45,45,0,Uttar Pradesh,Central,Construction,2,5435,NaN,NaN
2000022,Alan,G00080342,F,18-25,23,0,Gujarat,Western,Lawyer,3,5434,NaN,NaN
2000180,Ishit,G00202242,F,46-50,47,1,Madhya Pradesh,Central,IT Sector,4,5433,NaN,NaN
2003000,Huthwaite,G00112142,F,26-35,33,1,Andhra Pradesh,Southern,Lawyer,2,5432,NaN,NaN
2005769,Nikhil,G00177442,F,46-50,49,1,Maharashtra,Western,Healthcare,2,5432,NaN,NaN
2002685,West,G00177442,F,46-50,48,0,Uttarakhand,Central,Automobile,4,5432,NaN,NaN
2005361,Noel,G00089342,M,51-55,53,1,Uttarakhand,Central,Hospitality,1,5432,NaN,NaN
2000192,Boeckenhauer,G00229742,F,18-25,24,0,Andhra Pradesh,Southern,IT Sector,1,5431,NaN,NaN
2000259,Radford,G00293242,F,26-35,33,0,Himachal Pradesh,Northern,Aviation,2,5431,NaN,NaN
2000376,Joe,G00183442,F,36-45,40,0,Gujarat,Western,Hospitality,3,5430,NaN,NaN
2005108,Erica,G00176842,M,26-35,33,0,Maharashtra,Western,Retail,4,5430,NaN,NaN
2004177,Arianne,G00260042,F,36-45,44,0,Bihar,Eastern,Chemical,4,5428,NaN,NaN
2004436,Talbott,G00265742,F,26-35,35,0,Karnataka,Southern,IT Sector,2,5428,NaN,NaN
2005879,Waco,G00140742,M,36-45,43,0,Karnataka,Southern,Healthcare,4,5428,NaN,NaN
2001058,Bathina,G00005042,M,26-35,29,1,Uttar Pradesh,Central,Automobile,3,5428,NaN,NaN
2004345,Duhita,G00002742,M,26-35,33,0,Himachal Pradesh,Northern,Retail,1,5427,NaN,NaN
